f [THz];Mag. [dBV]
3.0120266906276263;-237.85815953332101
3.0158539164098723;-233.9738452657531
3.0196811421921184;-233.6932451993816
3.0235083679743644;-245.9921342303545
3.0273355937566104;-238.4502606551702
3.031162819538856;-235.98788144119874
3.034990045321102;-235.13561741775018
3.038817271103348;-233.42045115046207
3.042644496885594;-238.09186297308858
3.04647172266784;-235.77793650189
3.050298948450086;-233.0056022020504
3.0541261742323322;-236.32758791768657
3.0579534000145783;-236.64398204333702
3.0617806257968243;-232.79806202279755
3.0656078515790703;-230.19013970611212
3.0694350773613164;-232.79600899393364
3.0732623031435624;-233.46898180594133
3.0770895289258084;-243.8953812398253
3.0809167547080545;-233.19238570804427
3.0847439804903005;-233.08209634340255
3.0885712062725466;-230.48943167199502
3.0923984320547926;-232.19551098880225
3.0962256578370386;-243.8777598061896
3.1000528836192847;-239.3833582344679
3.1038801094015307;-233.19457314412475
3.1077073351837767;-229.87841935037318
3.1115345609660228;-229.28037077492152
3.115361786748269;-232.161111912265
3.119189012530515;-235.61367803026286
3.123016238312761;-239.9031937680396
3.126843464095007;-231.613288098237
3.130670689877253;-231.03714301833787
3.134497915659499;-232.76540318736312
3.138325141441745;-230.78351981186597
3.142152367223991;-232.10478779195807
3.145979593006237;-233.54448810029962
3.149806818788483;-230.27675318548665
3.153634044570729;-231.44478005419217
3.157461270352975;-233.76691595931538
3.1612884961352212;-235.40123746077126
3.1651157219174673;-238.39455259299024
3.1689429476997133;-234.6999512874387
3.1727701734819593;-232.83695463510267
3.1765973992642054;-230.32026917975378
3.1804246250464514;-229.430741130925
3.1842518508286974;-232.95013211290535
3.1880790766109435;-235.64251380186556
3.1919063023931895;-232.58323570182876
3.1957335281754355;-232.11153620358888
3.1995607539576816;-230.17819673715462
3.2033879797399276;-230.59411535866187
3.2072152055221737;-240.34311759265836
3.2110424313044197;-236.2741146328387
3.2148696570866657;-233.8581441969221
3.2186968828689118;-239.40394646228907
3.222524108651158;-233.18546646658234
3.226351334433404;-232.7792900403283
3.23017856021565;-234.86069640509666
3.234005785997896;-238.73933118838178
3.237833011780142;-239.3979972504401
3.241660237562388;-234.80803329732242
3.245487463344634;-236.64641057841544
3.24931468912688;-244.5046028748479
3.253141914909126;-234.65755441371516
3.256969140691372;-231.4974219665324
3.260796366473618;-238.75874026496533
3.264623592255864;-231.26649416217134
3.26845081803811;-229.75718518638894
3.2722780438203563;-234.3508205169254
3.2761052696026023;-239.39621997966785
3.2799324953848483;-234.1910866682393
3.2837597211670944;-231.05914315663364
3.2875869469493404;-230.65979787263024
3.2914141727315864;-234.62938912371663
3.2952413985138325;-241.8728102890912
3.2990686242960785;-239.48473456183777
3.3028958500783245;-230.19998560352553
3.3067230758605706;-228.03240163118903
3.3105503016428166;-233.5161944539672
3.3143775274250626;-237.1914835890468
3.3182047532073087;-235.89440923110584
3.3220319789895547;-235.15565843422226
3.3258592047718007;-232.75473627598618
3.329686430554047;-233.933331422007
3.333513656336293;-242.30002587482966
3.337340882118539;-243.91602778224728
3.341168107900785;-237.68322741035536
3.344995333683031;-238.42398056376783
3.348822559465277;-238.9994353482197
3.352649785247523;-234.1704810087096
3.356477011029769;-231.95301774125886
3.360304236812015;-237.82538208574994
3.364131462594261;-239.57339739907977
3.367958688376507;-239.96115812460363
3.371785914158753;-245.7304351151346
3.375613139940999;-243.8542756568122
3.3794403657232452;-243.58943630021346
3.3832675915054913;-241.13471399261715
3.387094817287737;-234.95394321135709
3.390922043069983;-236.84723794286353
3.394749268852229;-238.9623332737513
3.398576494634475;-239.5639686922059
3.402403720416721;-241.63559509613282
3.406230946198967;-244.933613799437
3.410058171981213;-232.22210719140892
3.413885397763459;-230.5734326538071
3.417712623545705;-236.2488743535816
3.421539849327951;-250.44791106981296
3.4253670751101972;-246.68620325220422
3.4291943008924433;-262.62493716097714
3.4330215266746893;-241.85487132324366
3.4368487524569353;-239.74537802157357
3.4406759782391814;-253.5669626228755
3.4445032040214274;-237.38032331554098
3.4483304298036734;-231.6015969563157
3.4521576555859195;-231.24005005054636
3.4559848813681655;-236.49511871528645
3.4598121071504115;-244.26469463029238
3.4636393329326576;-241.16121756872914
3.4674665587149036;-239.9056757341589
3.4712937844971496;-236.8752025706472
3.4751210102793957;-238.57011938660037
3.4789482360616417;-233.94754578783568
3.4827754618438878;-240.297115189294
3.486602687626134;-241.05812327307885
3.49042991340838;-235.39727205366148
3.494257139190626;-231.7582348917742
3.498084364972872;-233.7264394706223
3.501911590755118;-235.66568641618431
3.505738816537364;-240.45406565338055
3.50956604231961;-243.0098581404513
3.513393268101856;-240.79816372115172
3.517220493884102;-239.97505053449072
3.521047719666348;-239.4098414065371
3.524874945448594;-235.08958713172163
3.52870217123084;-234.00348087821237
3.532529397013086;-239.26684794091668
3.5363566227953322;-242.62722146837092
3.5401838485775783;-240.9708264663544
3.5440110743598243;-241.27579287401431
3.5478383001420704;-237.28445119326975
3.5516655259243164;-232.0778878552832
3.5554927517065624;-230.27991418493139
3.5593199774888085;-230.94369178597762
3.5631472032710545;-234.30052419907986
3.5669744290533005;-237.49861672864427
3.5708016548355466;-239.87422043924911
3.5746288806177926;-245.38254851462148
3.5784561064000386;-247.41790590612862
3.5822833321822847;-252.0638793453855
3.5861105579645307;-249.8020707793703
3.5899377837467767;-237.95975358402092
3.593765009529023;-233.21090984559132
3.597592235311269;-237.59853895361704
3.601419461093515;-242.50339901244365
3.605246686875761;-244.37996212401745
3.609073912658007;-239.68902434912235
3.612901138440253;-234.16816537122975
3.616728364222499;-233.35771211788187
3.620555590004745;-232.81143567161254
3.624382815786991;-234.51224621587488
3.628210041569237;-236.92813317544417
3.632037267351483;-239.62914555084774
3.635864493133729;-245.984606874069
3.639691718915975;-232.10135828976408
3.6435189446982212;-232.27002691278003
3.6473461704804673;-240.77534132274616
3.6511733962627133;-246.17158404415906
3.6550006220449593;-243.7497386632347
3.6588278478272054;-236.1924737395647
3.6626550736094514;-235.57837413356194
3.6664822993916975;-234.22721981327072
3.6703095251739435;-237.93638899527008
3.6741367509561895;-241.5725045471902
3.6779639767384356;-235.8097132235771
3.6817912025206816;-239.59561691053318
3.6856184283029276;-262.23699908500356
3.6894456540851737;-238.36765958696756
3.6932728798674197;-236.49802573704434
3.6971001056496657;-242.11151528575664
3.7009273314319118;-236.73921489485343
3.704754557214158;-239.204241922135
3.708581782996404;-245.9367019768133
3.71240900877865;-245.12446627572513
3.716236234560896;-252.70174147764394
3.720063460343142;-243.28769632945895
3.723890686125388;-236.3566711304248
3.727717911907634;-235.33009305396257
3.73154513768988;-240.521358454144
3.735372363472126;-240.50449474851695
3.739199589254372;-235.57849329981624
3.7430268150366177;-234.5415626434664
3.7468540408188638;-236.27440686765357
3.75068126660111;-241.87576224890844
3.754508492383356;-239.44221237284026
3.758335718165602;-247.43438994265892
3.762162943947848;-233.1109028682567
3.765990169730094;-231.99839515390576
3.76981739551234;-233.71724881311889
3.773644621294586;-239.3412383003759
3.777471847076832;-243.62444258228317
3.781299072859078;-242.4639380048848
3.785126298641324;-241.6745729076698
3.78895352442357;-244.69633492949754
3.792780750205816;-234.3018336507134
3.796607975988062;-234.48800498637794
3.8004352017703082;-236.91592619577338
3.8042624275525543;-236.03222965281194
3.8080896533348003;-241.29892931735722
3.8119168791170464;-239.8785556114442
3.8157441048992924;-234.26623220080506
3.8195713306815384;-233.55272669245613
3.8233985564637845;-237.5729423104977
3.8272257822460305;-238.7109272286732
3.8310530080282765;-240.54201646868677
3.8348802338105226;-237.77443705970705
3.8387074595927686;-241.38653686579505
3.8425346853750146;-241.75981769565476
3.8463619111572607;-234.6001121362748
3.8501891369395067;-234.25217483026645
3.8540163627217527;-232.13126394510437
3.8578435885039988;-231.43175725001012
3.861670814286245;-235.7521062726106
3.865498040068491;-238.86060885365393
3.869325265850737;-237.41237525493
3.873152491632983;-236.19249600053647
3.876979717415229;-238.16327888858112
3.880806943197475;-240.45221574251866
3.884634168979721;-247.83145076432717
3.888461394761967;-241.49474741234823
3.892288620544213;-240.03954233160897
3.896115846326459;-242.57961680813753
3.899943072108705;-240.5481287263155
3.903770297890951;-243.80627221171497
3.9075975236731972;-251.62736294576493
3.9114247494554433;-240.24035759272647
3.9152519752376893;-244.30193576689874
3.9190792010199353;-240.0150636931404
3.9229064268021814;-235.81805525079943
3.9267336525844274;-235.63841095653385
3.9305608783666734;-242.22731486584343
3.9343881041489195;-245.4155893382172
3.9382153299311655;-240.54464945622124
3.9420425557134116;-236.062809939396
3.9458697814956576;-234.5279535650839
3.9496970072779036;-240.20368837398064
3.9535242330601497;-241.7010581745362
3.9573514588423957;-237.28657559809943
3.9611786846246417;-233.08825529615976
3.9650059104068878;-236.00873882160428
3.968833136189134;-241.89268937235306
3.97266036197138;-239.01434441163838
3.976487587753626;-239.91691737487824
3.980314813535872;-243.55000311663474
3.984142039318118;-240.43661246649646
3.987969265100364;-244.08620897564782
3.99179649088261;-259.29891498311156
3.995623716664856;-241.27969617872483
3.999450942447102;-240.31721995823747
4.003278168229348;-241.359545655996
4.007105394011594;-246.95463166692232
4.01093261979384;-244.8252745836531
4.014759845576086;-239.77806554855417
4.018587071358332;-236.9872638805914
4.022414297140578;-236.9931241376713
4.026241522922824;-238.5465842955178
4.03006874870507;-241.67935009920387
4.033895974487316;-238.3230934940446
4.037723200269562;-236.3842182685835
4.041550426051808;-237.10484263818836
4.0453776518340545;-238.86551132798118
4.0492048776163;-246.04686473089498
4.053032103398547;-244.7101869850954
4.056859329180792;-240.08195080326033
4.060686554963039;-253.3676374616294
4.064513780745284;-242.25069133867106
4.068341006527531;-239.1593164738922
4.072168232309776;-242.780158583989
4.075995458092023;-245.31943713544962
4.079822683874268;-245.45286624700725
4.083649909656515;-257.00492161881294
4.0874771354387605;-251.67073351414308
4.091304361221007;-239.93205119551953
4.0951315870032525;-240.21592964265946
4.098958812785499;-245.0611060270682
4.102786038567745;-245.83052276294194
4.106613264349991;-241.75374740008374
4.110440490132237;-244.09587966634172
4.114267715914483;-243.54279117514955
4.118094941696729;-237.89901679070874
4.121922167478975;-240.83937893291107
4.125749393261221;-241.30254671567886
4.129576619043467;-248.34832525074705
4.133403844825713;-243.239345395722
4.137231070607959;-240.3978732228095
4.141058296390205;-245.07006376867884
4.144885522172451;-246.10991020688937
4.148712747954697;-244.04391245946474
4.1525399737369435;-248.6025643269207
4.156367199519189;-240.80346776000806
4.160194425301436;-243.61520105890605
4.164021651083681;-240.65134794774085
4.167848876865928;-232.32955550954955
4.171676102648173;-230.70571589161958
4.17550332843042;-235.50289037776324
4.179330554212665;-241.1515984839838
4.183157779994912;-234.5557116791524
4.186985005777157;-234.3485113024654
4.190812231559404;-236.9266956569353
4.1946394573416494;-238.71292173949954
4.198466683123896;-240.07762804040198
4.2022939089061415;-251.93996354913332
4.206121134688388;-239.66473360259607
4.209948360470634;-239.81291568648965
4.21377558625288;-240.97161095506812
4.217602812035126;-238.93441078253608
4.221430037817372;-238.4758409599795
4.225257263599618;-238.60164464955386
4.229084489381864;-237.7135081176781
4.23291171516411;-237.5025909065101
4.236738940946356;-236.6296041294047
4.240566166728602;-238.7584841975149
4.244393392510848;-240.79662344832073
4.248220618293094;-244.35552449623995
4.25204784407534;-242.3760924419884
4.255875069857586;-238.92640516907812
4.2597022956398325;-244.9678681481185
4.263529521422078;-246.89933363480276
4.267356747204325;-242.7388121375995
4.27118397298657;-245.18249990059942
4.275011198768817;-243.07102763549761
4.278838424551062;-243.6927473146683
4.282665650333308;-253.55883726376075
4.286492876115554;-244.30757873374978
4.2903201018978;-243.44122465220846
4.294147327680046;-241.81388109544616
4.297974553462292;-241.02932629987225
4.301801779244538;-239.7405333750511
4.305629005026784;-240.57231417312042
4.3094562308090305;-240.6611656420265
4.313283456591276;-236.9006769182443
4.317110682373523;-233.9570732277684
4.320937908155768;-235.1539647902084
4.324765133938015;-241.88693953823375
4.32859235972026;-242.90457042253732
4.332419585502507;-240.29668897001739
4.336246811284752;-241.38607950839398
4.340074037066999;-253.67346994758725
4.343901262849244;-239.62569000358377
4.347728488631491;-237.0613523485435
4.3515557144137365;-241.50837845686624
4.355382940195983;-243.96940356557303
4.3592101659782285;-251.30209460036912
4.363037391760475;-252.93172324612297
4.366864617542721;-254.8669190091783
4.370691843324967;-243.6669543080019
4.374519069107213;-244.6170032427057
4.378346294889459;-243.27345349802192
4.382173520671705;-243.19933701220197
4.386000746453951;-250.16956032783358
4.389827972236197;-242.91995799171593
4.393655198018443;-248.70336077272964
4.397482423800689;-241.3311210364408
4.401309649582935;-236.89513015654757
4.405136875365181;-236.71000908622761
4.408964101147427;-238.28578148801395
4.412791326929673;-242.3232397229235
4.4166185527119195;-238.45732185260286
4.420445778494165;-236.58680485131697
4.424273004276412;-236.31040706774516
4.428100230058657;-240.43144506934115
4.431927455840904;-246.06547045528973
4.435754681623149;-251.53885202373124
4.439581907405396;-241.1446175891208
4.443409133187641;-240.68937051047124
4.447236358969888;-245.05043341456127
4.451063584752133;-247.68650809683632
4.45489081053438;-248.7972089296213
4.458718036316625;-254.325029944204
4.462545262098872;-248.57507911958467
4.4663724878811175;-237.25081209677458
4.470199713663364;-234.28329338713291
4.47402693944561;-235.32632642632313
4.477854165227856;-236.02108828252858
4.481681391010102;-239.35723995582657
4.485508616792348;-242.59540102962217
4.489335842574594;-238.8649646482436
4.49316306835684;-246.36399954659709
4.496990294139086;-240.53357927015853
4.500817519921332;-236.47739424822515
4.504644745703578;-241.6969256230956
4.508471971485824;-252.6481272565161
4.51229919726807;-247.05206049157923
4.516126423050316;-239.07760300791978
4.519953648832562;-239.79453375918615
4.5237808746148085;-247.06891876292053
4.527608100397054;-240.4379793582837
4.531435326179301;-239.89917661370055
4.535262551961546;-243.7623384537024
4.539089777743793;-256.0136958312027
4.542917003526038;-254.07047843523736
4.546744229308285;-252.78039033036688
4.55057145509053;-256.5228956312459
4.554398680872777;-246.4576456007141
4.558225906655022;-250.06193466521583
4.562053132437269;-245.32719764422643
4.565880358219514;-243.82675871816502
4.569707584001761;-241.47333883219386
4.5735348097840065;-240.25978952261977
4.577362035566253;-237.9170143748646
4.581189261348499;-239.5113802391541
4.585016487130745;-247.07293027283538
4.588843712912991;-249.05387252406686
4.592670938695237;-239.88402270672495
4.596498164477483;-238.7322473370533
4.600325390259729;-242.5518054339041
4.604152616041975;-245.22836674242768
4.607979841824221;-244.37210616217587
4.611807067606467;-247.40844907469938
4.615634293388713;-243.13505108107944
4.619461519170959;-239.57119506768933
4.623288744953205;-239.1707698127668
4.627115970735451;-245.189469929845
4.6309431965176975;-258.02443960325957
4.634770422299943;-247.66868680387478
4.638597648082189;-241.3070266150655
4.642424873864435;-244.16904288582174
4.646252099646681;-251.5352495633364
4.650079325428927;-261.3760646323244
4.653906551211173;-258.69750073966793
4.657733776993419;-241.98003240165744
4.661561002775665;-240.15938322649671
4.665388228557911;-250.88933770498352
4.669215454340157;-244.20819563756157
4.673042680122403;-239.2385496379045
4.676869905904649;-237.13529287274986
4.6806971316868955;-241.3227982330413
4.684524357469141;-251.02059012968664
4.688351583251388;-242.9147153183595
4.692178809033633;-242.01150732280507
4.69600603481588;-243.15041728864148
4.699833260598125;-238.44110646875262
4.703660486380372;-241.89948717338441
4.707487712162617;-241.24702238489914
4.711314937944864;-239.67702928859785
4.715142163727109;-246.32313202040956
4.718969389509356;-242.61713041598563
4.722796615291601;-242.38722798778423
4.726623841073848;-243.93100327096977
4.7304510668560935;-244.3370151835437
4.73427829263834;-250.21999334921364
4.738105518420586;-257.04156939569793
4.741932744202832;-250.0125108132292
4.745759969985078;-242.1333652669794
4.749587195767324;-239.5071050062902
4.75341442154957;-240.08022939777436
4.757241647331816;-241.54508878229834
4.761068873114062;-243.81702656151123
4.764896098896308;-242.23990375965528
4.768723324678554;-238.95474414765548
4.7725505504608;-238.42018774005666
4.776377776243046;-240.20829529874032
4.780205002025292;-243.44852290619983
4.784032227807538;-247.51061334772885
4.7878594535897845;-240.56891913007846
4.79168667937203;-237.76325657492646
4.795513905154277;-240.9032852732405
4.799341130936522;-243.75847455002247
4.803168356718769;-239.9210849298883
4.806995582501014;-240.05141158546456
4.810822808283261;-243.15291198694376
4.814650034065506;-241.48716274617928
4.818477259847753;-241.3992283761506
4.822304485629998;-250.5235504006927
4.826131711412245;-250.67727385875378
4.82995893719449;-244.176450503479
4.833786162976737;-244.02713476040554
4.8376133887589825;-243.03514808027825
4.841440614541229;-238.28656653120765
4.845267840323475;-243.3573794296699
4.849095066105721;-245.84933615247587
4.852922291887967;-244.1584570483749
4.856749517670213;-243.38206285193087
4.860576743452459;-241.849551166039
4.864403969234705;-242.17681451821704
4.868231195016951;-246.81269114032392
4.872058420799197;-264.15517933364487
4.875885646581443;-246.5116129048439
4.879712872363689;-242.2080916722146
4.883540098145935;-243.749351969056
4.887367323928181;-243.65991172385412
4.891194549710427;-243.2502043010103
4.8950217754926735;-245.8326202755403
4.898849001274919;-245.43092742202964
4.9026762270571655;-241.48217088630403
4.906503452839411;-242.7146834018272
4.910330678621658;-246.11399426559458
4.914157904403903;-240.7596325093688
4.91798513018615;-240.0764472367878
4.921812355968395;-246.36055949122283
4.925639581750642;-260.95127367365853
4.929466807532887;-248.93624186193006
4.933294033315134;-245.2785585062298
4.937121259097379;-245.67379665293925
4.940948484879626;-245.15084258189876
4.9447757106618715;-245.3591432646444
4.948602936444118;-245.30333244894987
4.952430162226364;-243.655036910788
4.95625738800861;-241.24901638616961
4.960084613790856;-243.4557661465985
4.963911839573102;-245.97760124712923
4.967739065355348;-244.88305735600886
4.971566291137594;-245.71525477019534
4.97539351691984;-246.33584834108456
4.979220742702086;-245.54707365589846
4.983047968484332;-252.34872382397594
4.986875194266578;-244.1301249415686
4.990702420048824;-244.4230668503509
4.9945296458310695;-242.47792884767915
4.998356871613316;-238.13171538345728
