t [ps];I [nA]
180.19714844444448;(1.4256047275201937e-07-2.926994156524825e-08j)
180.22678613333335;(1.4168042700243895e-07-2.910191207853261e-08j)
180.25642382222225;(1.407715475674938e-07-2.890759949522964e-08j)
180.28606151111114;(1.398448467479724e-07-2.870841839337176e-08j)
180.3156992;(1.3887837677873096e-07-2.8510909021360567e-08j)
180.3453368888889;(1.378736799162339e-07-2.8315381243149203e-08j)
180.3749745777778;(1.368350843057835e-07-2.812587710963084e-08j)
180.4046122666667;(1.3573243560894856e-07-2.793248422956559e-08j)
180.43424995555557;(1.3459047663129222e-07-2.7721576512196696e-08j)
180.46388764444447;(1.3343403155989165e-07-2.7505689413153878e-08j)
180.49352533333337;(1.3225080122189762e-07-2.7281042039428743e-08j)
180.52316302222223;(1.3104622896574364e-07-2.7031374303112834e-08j)
180.55280071111113;(1.29816800461267e-07-2.6773546181357483e-08j)
180.58243840000003;(1.2854422962009183e-07-2.6526509494032776e-08j)
180.6120760888889;(1.2726486799829208e-07-2.63051168280858e-08j)
180.64171377777782;(1.2600260214506414e-07-2.6127501151806205e-08j)
180.6713514666667;(1.247379993218554e-07-2.5939323813355382e-08j)
180.70098915555556;(1.2349161017283018e-07-2.57116818455967e-08j)
180.7306268444445;(1.222809349787496e-07-2.5457354541601715e-08j)
180.76026453333336;(1.210469886639782e-07-2.5191619576210407e-08j)
180.78990222222225;(1.197678383270147e-07-2.4933858770786603e-08j)
180.81953991111115;(1.1850562922587648e-07-2.4696779986929586e-08j)
180.84917760000002;(1.1722997534585259e-07-2.4456678048734132e-08j)
180.87881528888892;(1.1594171875528745e-07-2.420271975616242e-08j)
180.9084529777778;(1.1466384534034293e-07-2.3950703932843835e-08j)
180.93809066666668;(1.1335874695294954e-07-2.3681765054023084e-08j)
180.96772835555558;(1.120469329016045e-07-2.341221418621738e-08j)
180.99736604444448;(1.1073264214975471e-07-2.314757587511414e-08j)
181.02700373333334;(1.0939063352987155e-07-2.2888319185333805e-08j)
181.05664142222224;(1.0807736769373754e-07-2.263274929310572e-08j)
181.08627911111114;(1.0681247889895978e-07-2.2378524806208367e-08j)
181.11591680000004;(1.0553609872731132e-07-2.210702692406877e-08j)
181.1455544888889;(1.0423165151486962e-07-2.181634302755893e-08j)
181.1751921777778;(1.0292470782467979e-07-2.1527771795151397e-08j)
181.2048298666667;(1.0159997112595863e-07-2.1250037447982296e-08j)
181.23446755555557;(1.0026847730477866e-07-2.1000263393628152e-08j)
181.26410524444447;(9.897701784492424e-08-2.076143555213119e-08j)
181.29374293333336;(9.768466754923707e-08-2.0507223963436048e-08j)
181.32338062222223;(9.637878396842903e-08-2.0240067861841025e-08j)
181.35301831111116;(9.505845028600293e-08-1.9969204632670267e-08j)
181.38265600000003;(9.372842225337433e-08-1.969554495041994e-08j)
181.4122936888889;(9.241342609270359e-08-1.943825400807671e-08j)
181.44193137777782;(9.111013554190023e-08-1.9211720732928163e-08j)
181.4715690666667;(8.98006039195666e-08-1.8977146779940707e-08j)
181.5012067555556;(8.84966965890175e-08-1.8732310095973278e-08j)
181.53084444444448;(8.723907955496678e-08-1.848128896972527e-08j)
181.56048213333335;(8.598790142630026e-08-1.824964708520064e-08j)
181.59011982222225;(8.47321640288319e-08-1.8037288872863e-08j)
181.61975751111115;(8.34873647367793e-08-1.77847073712474e-08j)
181.64939520000001;(8.219604199786833e-08-1.7487750771901847e-08j)
181.6790328888889;(8.088485737879122e-08-1.719930041407504e-08j)
181.7086705777778;(7.958746468449931e-08-1.6960765177508258e-08j)
181.73830826666668;(7.827682264979526e-08-1.6724051289933824e-08j)
181.76794595555558;(7.698695783767431e-08-1.6476117071995192e-08j)
181.79758364444447;(7.573123174148787e-08-1.623418561594599e-08j)
181.82722133333337;(7.448089506696566e-08-1.5991339677359956e-08j)
181.85685902222224;(7.323662349564358e-08-1.5753423615919357e-08j)
181.88649671111114;(7.200776939110546e-08-1.5532029230212086e-08j)
181.91613440000003;(7.074231504087072e-08-1.53145807116615e-08j)
181.9457720888889;(6.94775047408664e-08-1.5099255482875037e-08j)
181.9754097777778;(6.826438509178661e-08-1.4863248785301878e-08j)
182.0050474666667;(6.707386837510303e-08-1.4587877081677953e-08j)
182.03468515555556;(6.589331521252812e-08-1.429994676708033e-08j)
182.0643228444445;(6.47052357647025e-08-1.4038267364984519e-08j)
182.09396053333336;(6.348582633802407e-08-1.3796812712477079e-08j)
182.12359822222223;(6.224377853960334e-08-1.3568948465700285e-08j)
182.15323591111115;(6.101546339565765e-08-1.3357575983111685e-08j)
182.18287360000002;(5.978345396091841e-08-1.3160832518631839e-08j)
182.21251128888892;(5.858024301787788e-08-1.2976626168122002e-08j)
182.24214897777782;(5.739330131432738e-08-1.2785279925647736e-08j)
182.27178666666669;(5.619707892434533e-08-1.2579237594413212e-08j)
182.30142435555558;(5.4989406677419715e-08-1.2323128434492649e-08j)
182.33106204444448;(5.3808042893545784e-08-1.2049441420337633e-08j)
182.36069973333335;(5.2626108149253934e-08-1.1780920996048645e-08j)
182.39033742222225;(5.143104315795037e-08-1.154354358810042e-08j)
182.41997511111114;(5.024730739468966e-08-1.1350750167337973e-08j)
182.4496128;(4.9008291717928915e-08-1.1179203647979193e-08j)
182.4792504888889;(4.7754337834726396e-08-1.1003799030658779e-08j)
182.5088881777778;(4.652681875553722e-08-1.0782075556535071e-08j)
182.5385258666667;(4.532995968572598e-08-1.0524610549881993e-08j)
182.56816355555557;(4.415139511883209e-08-1.0245734404717084e-08j)
182.59780124444447;(4.297368754534517e-08-9.969293255869758e-09j)
182.62743893333337;(4.1731264040720013e-08-9.690391068620384e-09j)
182.65707662222223;(4.044245037065933e-08-9.402903653718716e-09j)
182.68671431111113;(3.9162171686682326e-08-9.119587210312334e-09j)
182.71635200000003;(3.785654023501754e-08-8.833567672242394e-09j)
182.7459896888889;(3.6544242931029615e-08-8.551242240705961e-09j)
182.77562737777782;(3.525847133267063e-08-8.271204765981895e-09j)
182.8052650666667;(3.395052704908921e-08-7.970427350621104e-09j)
182.83490275555556;(3.2585166602621395e-08-7.674564580243135e-09j)
182.8645404444445;(3.1208650009700406e-08-7.405521410244498e-09j)
182.89417813333336;(2.981688688188476e-08-7.152783349022051e-09j)
182.92381582222225;(2.8438013418899582e-08-6.925953906582714e-09j)
182.95345351111115;(2.709404285961996e-08-6.723009846359518e-09j)
182.98309120000002;(2.5755266529211108e-08-6.5097983258155396e-09j)
183.01272888888892;(2.4465478553523343e-08-6.254073163800829e-09j)
183.0423665777778;(2.3213892903086955e-08-5.958385501872888e-09j)
183.07200426666668;(2.193315068229046e-08-5.640820400713149e-09j)
183.10164195555558;(2.060667401609089e-08-5.3389315902617635e-09j)
183.13127964444448;(1.9257576052911964e-08-5.059479202558034e-09j)
183.16091733333337;(1.786656439892519e-08-4.789699053853013e-09j)
183.19055502222224;(1.649305542107998e-08-4.534437551497817e-09j)
183.22019271111114;(1.514558686936048e-08-4.28560690850546e-09j)
183.24983040000004;(1.3795674599681905e-08-4.0302105892271435e-09j)
183.2794680888889;(1.2486075231076652e-08-3.769555672907023e-09j)
183.3091057777778;(1.1214366788269374e-08-3.506793190345472e-09j)
183.3387434666667;(9.909538771762368e-09-3.2560283083814086e-09j)
183.36838115555557;(8.5760973220484e-09-3.0019724808329754e-09j)
183.39801884444447;(7.24004804010721e-09-2.7141822038593693e-09j)
183.42765653333336;(5.872215192535406e-09-2.403585264314612e-09j)
183.45729422222223;(4.483908045872433e-09-2.101877274374235e-09j)
183.48693191111116;(3.1129878600511773e-09-1.802648380319002e-09j)
183.51656960000003;(1.7435675508871378e-09-1.535573721657949e-09j)
183.5462072888889;(4.0908914713534033e-10-1.3174391415897076e-09j)
183.57584497777782;(-8.39541218074242e-10-1.1359245844614911e-09j)
183.6054826666667;(-2.0644997584443063e-09-9.362750321832758e-10j)
183.63512035555559;(-3.2942986255844454e-09-6.546854737930401e-10j)
183.66475804444448;(-4.512764579481086e-09-3.2679781856307117e-10j)
183.69439573333335;(-5.759116876499998e-09+1.5539815444947355e-11j)
183.72403342222225;(-6.9970231850304956e-09+3.5520911851536964e-10j)
183.75367111111115;(-8.223413794366147e-09+6.65597414284346e-10j)
183.78330880000001;(-9.44513752704147e-09+9.453371247973483e-10j)
183.8129464888889;(-1.067131599166074e-08+1.2166495799251473e-09j)
183.8425841777778;(-1.1853594995111622e-08+1.4685643673264097e-09j)
183.8722218666667;(-1.299716004462339e-08+1.6825231851385438e-09j)
183.90185955555557;(-1.4125310575511696e-08+1.869027688182494e-09j)
183.93149724444447;(-1.523848316121141e-08+2.0215483151384956e-09j)
183.96113493333337;(-1.6360343300300966e-08+2.165678354455582e-09j)
183.99077262222224;(-1.7464003707549422e-08+2.29898016875572e-09j)
184.02041031111114;(-1.8536494626432577e-08+2.441754054240238e-09j)
184.05004800000003;(-1.9611353102461747e-08+2.61967523365222e-09j)
184.0796856888889;(-2.0681462644696513e-08+2.8283124989117526e-09j)
184.1093233777778;(-2.171548995760348e-08+3.0393350102803343e-09j)
184.1389610666667;(-2.2750623629160177e-08+3.24569451444925e-09j)
184.16859875555556;(-2.3795618897608058e-08+3.4794498615363215e-09j)
184.1982364444445;(-2.484027242511733e-08+3.726512038165402e-09j)
184.22787413333336;(-2.5867299146643756e-08+3.990132558274099e-09j)
184.25751182222223;(-2.6859472591833138e-08+4.259047913230816e-09j)
184.28714951111115;(-2.7782285647527798e-08+4.490920491315009e-09j)
184.31678720000002;(-2.8674343554248213e-08+4.667381102876516e-09j)
184.34642488888892;(-2.9557023976600462e-08+4.799726300512601e-09j)
184.37606257777782;(-3.042634198430117e-08+4.938550695059815e-09j)
184.40570026666668;(-3.132874768871615e-08+5.086568313943589e-09j)
184.43533795555558;(-3.2244662417347804e-08+5.243863118318322e-09j)
184.46497564444448;(-3.316013516758366e-08+5.413621455490446e-09j)
184.49461333333335;(-3.4107398853851394e-08+5.596129419869024e-09j)
184.52425102222224;(-3.50526429887528e-08+5.787501213067673e-09j)
184.55388871111114;(-3.595156273904996e-08+5.97721908822269e-09j)
184.58352640000004;(-3.682541624600847e-08+6.153672820743017e-09j)
184.6131640888889;(-3.768819965594855e-08+6.31372624347083e-09j)
184.6428017777778;(-3.855320382920948e-08+6.452639819873338e-09j)
184.6724394666667;(-3.9441932464258945e-08+6.588820942847252e-09j)
184.70207715555557;(-4.0360806716098135e-08+6.748772101257527e-09j)
184.73171484444447;(-4.125654583114984e-08+6.916001469495955e-09j)
184.76135253333337;(-4.213292658728175e-08+7.090672547630571e-09j)
184.79099022222223;(-4.299443878726383e-08+7.2988228136265874e-09j)
184.82062791111113;(-4.3843285873973954e-08+7.55401589409005e-09j)
184.85026560000003;(-4.4708537262777276e-08+7.824022314113875e-09j)
184.8799032888889;(-4.557674387538739e-08+8.080182636903211e-09j)
184.90954097777782;(-4.642227170188829e-08+8.300065230471222e-09j)
184.9391786666667;(-4.7276567910512877e-08+8.494365284092043e-09j)
184.96881635555556;(-4.8121936413506455e-08+8.693043970263763e-09j)
184.9984540444445;(-4.896463333030187e-08+8.92833358921395e-09j)
185.02809173333335;(-4.984433500498329e-08+9.20723424096306e-09j)
185.05772942222225;(-5.074065484623459e-08+9.479903771223588e-09j)
185.08736711111115;(-5.165800532903247e-08+9.714026348553634e-09j)
185.11700480000002;(-5.259376424886723e-08+9.899497091400304e-09j)
185.14664248888892;(-5.351515174611742e-08+1.0055130423070109e-08j)
185.1762801777778;(-5.4435479195405824e-08+1.0193401669002462e-08j)
185.20591786666668;(-5.5358030601855616e-08+1.0324637129888237e-08j)
185.23555555555558;(-5.6285377866987854e-08+1.048701229043421e-08j)
185.26519324444448;(-5.7218531472815826e-08+1.0666284034457802e-08j)
185.29483093333337;(-5.8187956727284085e-08+1.0848632921009098e-08j)
185.32446862222224;(-5.914490800755317e-08+1.1038378189488813e-08j)
185.35410631111114;(-6.009806432963144e-08+1.1253610059859263e-08j)
185.38374400000004;(-6.10787326398678e-08+1.1475046149753686e-08j)
185.4133816888889;(-6.205996791822137e-08+1.1670908359922406e-08j)
185.4430193777778;(-6.304406346504545e-08+1.1856761503754652e-08j)
185.4726570666667;(-6.405683527774729e-08+1.2034010748251404e-08j)
185.50229475555557;(-6.507263595684853e-08+1.2211002212963948e-08j)
185.53193244444446;(-6.608590895683631e-08+1.239793813016188e-08j)
185.56157013333336;(-6.714010224038157e-08+1.2617466391689127e-08j)
185.59120782222223;(-6.819956861609113e-08+1.2856306087248122e-08j)
185.62084551111116;(-6.925855904813907e-08+1.3104802482543161e-08j)
185.65048320000002;(-7.033756509463951e-08+1.3353203738241882e-08j)
185.6801208888889;(-7.13761070854207e-08+1.359802095206597e-08j)
185.70975857777782;(-7.23871602433878e-08+1.3828645721216172e-08j)
185.7393962666667;(-7.343039490723375e-08+1.4046865245158984e-08j)
185.76903395555559;(-7.449010118950444e-08+1.4268410662672154e-08j)
185.79867164444448;(-7.553398893232239e-08+1.4486312030960403e-08j)
185.82830933333335;(-7.657211947045303e-08+1.4714399723735518e-08j)
185.85794702222225;(-7.75903938404785e-08+1.4936843286062716e-08j)
185.88758471111115;(-7.856216030290826e-08+1.513631091226973e-08j)
185.9172224;(-7.952994963539598e-08+1.5322370918697452e-08j)
185.9468600888889;(-8.049444599543897e-08+1.5528581663600857e-08j)
185.9764977777778;(-8.142136381185757e-08+1.5738157426621335e-08j)
186.0061354666667;(-8.232370901756216e-08+1.5968684230854738e-08j)
186.03577315555557;(-8.316156622178761e-08+1.6201451575652378e-08j)
186.06541084444447;(-8.396334764578636e-08+1.641731293971078e-08j)
186.09504853333337;(-8.476448962605546e-08+1.6611891164559306e-08j)
186.12468622222224;(-8.553483905256388e-08+1.6766731870993184e-08j)
186.15432391111113;(-8.626327067312378e-08+1.6903303318134034e-08j)
186.18396160000003;(-8.69555200111587e-08+1.7043040475457777e-08j)
186.2135992888889;(-8.76189602318331e-08+1.7186805249972225e-08j)
186.2432369777778;(-8.826637400631912e-08+1.7317023964003637e-08j)
186.2728746666667;(-8.890850934509991e-08+1.743151246055745e-08j)
186.30251235555556;(-8.951903389273971e-08+1.753606184816679e-08j)
186.3321500444445;(-9.008138783167869e-08+1.7634954329966013e-08j)
186.36178773333336;(-9.060312877137285e-08+1.7722557690989252e-08j)
186.39142542222223;(-9.107337953505689e-08+1.7806482054801575e-08j)
186.42106311111115;(-9.145080752664262e-08+1.7882454062750133e-08j)
186.45070080000002;(-9.175847485452497e-08+1.7967871731278544e-08j)
186.48033848888892;(-9.203272840685714e-08+1.8038921969523058e-08j)
186.50997617777782;(-9.228285157255116e-08+1.810109505080522e-08j)
186.53961386666668;(-9.249738116652118e-08+1.8163125084882848e-08j)
186.56925155555558;(-9.266004113165597e-08+1.8224358562843874e-08j)
186.59888924444448;(-9.276459279180571e-08+1.8278734066688812e-08j)
186.62852693333335;(-9.280605412423598e-08+1.8313480410787518e-08j)
186.65816462222224;(-9.279351307938529e-08+1.8329713658151383e-08j)
186.68780231111114;(-9.273942846071024e-08+1.8330275221307687e-08j)
186.71744000000004;(-9.26352488215643e-08+1.831223131203331e-08j)
186.7470776888889;(-9.247909274418486e-08+1.8283099801037497e-08j)
186.7767153777778;(-9.226373324303253e-08+1.8243721589684467e-08j)
186.8063530666667;(-9.199639896198694e-08+1.818409080547829e-08j)
186.83599075555557;(-9.16971256612641e-08+1.8116404234110617e-08j)
186.86562844444447;(-9.136828728569108e-08+1.8027475490680087e-08j)
186.89526613333337;(-9.098986422851472e-08+1.790370225397402e-08j)
186.92490382222223;(-9.055242084061688e-08+1.77424545805614e-08j)
186.95454151111113;(-9.003011962758662e-08+1.757616352582389e-08j)
186.98417920000003;(-8.942179004686322e-08+1.7419467382291822e-08j)
187.0138168888889;(-8.876166110179667e-08+1.7289058696167832e-08j)
187.04345457777782;(-8.80606559727402e-08+1.716483322392421e-08j)
187.0730922666667;(-8.73233795021435e-08+1.702592192006209e-08j)
187.10272995555556;(-8.657385299470602e-08+1.688234717906023e-08j)
187.13236764444449;(-8.583217326213419e-08+1.6745006200607413e-08j)
187.16200533333335;(-8.503777661168187e-08+1.659619478950751e-08j)
187.19164302222225;(-8.420702686965529e-08+1.645054564906991e-08j)
187.22128071111115;(-8.33854635343441e-08+1.6299342972699926e-08j)
187.25091840000002;(-8.252428834595982e-08+1.6136321366543095e-08j)
187.28055608888891;(-8.163679161206161e-08+1.5957466910071063e-08j)
187.3101937777778;(-8.072672904345355e-08+1.5756255569765014e-08j)
187.33983146666668;(-7.977240764519548e-08+1.5530313707897887e-08j)
187.36946915555558;(-7.881970705959536e-08+1.5322616844419627e-08j)
187.39910684444447;(-7.789492260582261e-08+1.5147097494519538e-08j)
187.42874453333337;(-7.694341375268688e-08+1.499856959818826e-08j)
187.45838222222224;(-7.595925629449215e-08+1.4846100564041102e-08j)
187.48801991111114;(-7.495354520336119e-08+1.4694873073986863e-08j)
187.51765760000004;(-7.392515213228044e-08+1.4515424931693021e-08j)
187.5472952888889;(-7.292036105148725e-08+1.4295311828825476e-08j)
187.5769329777778;(-7.19280303710709e-08+1.4065237874329735e-08j)
187.6065706666667;(-7.091562480589188e-08+1.3839862304959723e-08j)
187.63620835555557;(-6.988935373475503e-08+1.3634079104749638e-08j)
187.66584604444446;(-6.887870570317742e-08+1.3447079986360867e-08j)
187.69548373333336;(-6.783893211834502e-08+1.325889011822789e-08j)
187.72512142222223;(-6.679817704174429e-08+1.3055965896668097e-08j)
187.75475911111116;(-6.576054597113931e-08+1.2855981543912466e-08j)
187.78439680000002;(-6.471050099510545e-08+1.2660168838272239e-08j)
187.8140344888889;(-6.368125381735824e-08+1.2467737856991947e-08j)
187.84367217777782;(-6.269376248099179e-08+1.2280363585178839e-08j)
187.8733098666667;(-6.170768011966698e-08+1.2086859227794472e-08j)
187.90294755555558;(-6.074569270563426e-08+1.1904934016475832e-08j)
187.93258524444448;(-5.980320252116513e-08+1.1733058470120625e-08j)
187.96222293333335;(-5.885870494649175e-08+1.1551774238031907e-08j)
187.99186062222225;(-5.791640405849509e-08+1.1342281576285682e-08j)
188.02149831111115;(-5.7003020202817464e-08+1.1130201228075689e-08j)
188.051136;(-5.610074544586495e-08+1.0906613963732358e-08j)
188.0807736888889;(-5.5189777300621587e-08+1.068208678896784e-08j)
188.1104113777778;(-5.42734273497953e-08+1.0503860904883604e-08j)
188.1400490666667;(-5.3343026465999396e-08+1.0355944014817103e-08j)
188.16968675555557;(-5.241106053891509e-08+1.0213788383158611e-08j)
188.19932444444447;(-5.14655354074655e-08+1.0064079625704822e-08j)
188.22896213333337;(-5.048152210203551e-08+9.88962480742729e-09j)
188.25859982222224;(-4.948551795220919e-08+9.71547180708152e-09j)
188.28823751111113;(-4.8509481079287094e-08+9.54163475126993e-09j)
188.31787520000003;(-4.751821935273406e-08+9.347344954790867e-09j)
188.3475128888889;(-4.651982958827864e-08+9.120918550460646e-09j)
188.3771505777778;(-4.554008786032119e-08+8.854295451717034e-09j)
188.4067882666667;(-4.456396592068451e-08+8.588623564676545e-09j)
188.43642595555556;(-4.360671970152485e-08+8.34668412402597e-09j)
188.4660636444445;(-4.2658625985234765e-08+8.107999575413582e-09j)
188.49570133333336;(-4.169879533487191e-08+7.85908441848673e-09j)
188.52533902222223;(-4.072489366719598e-08+7.626319776169556e-09j)
188.55497671111115;(-3.9741519559815604e-08+7.424293638003776e-09j)
188.58461440000002;(-3.870640922786291e-08+7.222604818535844e-09j)
188.61425208888892;(-3.7656393672014096e-08+7.0284650097225025e-09j)
188.64388977777782;(-3.665765295361848e-08+6.8659914543196586e-09j)
188.67352746666668;(-3.569196891483181e-08+6.710063490859327e-09j)
188.70316515555558;(-3.473936076634754e-08+6.555837045950792e-09j)
188.73280284444448;(-3.3799855471550304e-08+6.401622270844257e-09j)
188.76244053333335;(-3.284126581250025e-08+6.2405786347066315e-09j)
188.79207822222224;(-3.187776519366802e-08+6.0707368277401924e-09j)
188.82171591111114;(-3.094921618460969e-08+5.897328422182114e-09j)
188.85135360000004;(-3.00243305106596e-08+5.718386933555156e-09j)
188.8809912888889;(-2.904924687630097e-08+5.506181411363699e-09j)
188.9106289777778;(-2.8055199752270265e-08+5.308658219850136e-09j)
188.9402666666667;(-2.7024506993155147e-08+5.116151876216921e-09j)
188.96990435555557;(-2.6002640842333717e-08+4.927787083893947e-09j)
188.99954204444447;(-2.502548035173893e-08+4.74021362698668e-09j)
189.02917973333336;(-2.407045575578026e-08+4.534277490950368e-09j)
189.05881742222223;(-2.3148001270107094e-08+4.315210555122236e-09j)
189.08845511111116;(-2.226691187170769e-08+4.120510043032739e-09j)
189.11809280000003;(-2.1385603572390742e-08+3.950555837447025e-09j)
189.1477304888889;(-2.053839486446159e-08+3.7891895005740585e-09j)
189.17736817777782;(-1.9727258865758604e-08+3.653938153719593e-09j)
189.2070058666667;(-1.8896014324127173e-08+3.518632757255858e-09j)
189.23664355555556;(-1.8065814045514824e-08+3.3852980218300744e-09j)
189.26628124444449;(-1.724788996866774e-08+3.2685279561449927e-09j)
189.29591893333335;(-1.6420459118330322e-08+3.15090740757406e-09j)
189.32555662222225;(-1.560189086841277e-08+3.0293685080111634e-09j)
189.35519431111115;(-1.4814154235382577e-08+2.930006224551369e-09j)
189.38483200000002;(-1.4061203255257832e-08+2.819616592400478e-09j)
189.41446968888891;(-1.3347999067969323e-08+2.715473498160815e-09j)
189.4441073777778;(-1.2687633041662116e-08+2.6171538193798187e-09j)
189.47374506666668;(-1.2059069682608799e-08+2.5162570797968787e-09j)
189.50338275555558;(-1.1476377858422064e-08+2.4091919899761185e-09j)
189.53302044444447;(-1.0919632119224862e-08+2.314652160063334e-09j)
189.56265813333337;(-1.0392805602658555e-08+2.1970918645227344e-09j)
189.59229582222224;(-9.885224432192663e-09+2.045110996619297e-09j)
189.62193351111114;(-9.422603200797022e-09+1.9007171583569705e-09j)
189.65157120000003;(-9.031460305119313e-09+1.7776412230304853e-09j)
189.6812088888889;(-8.681796553674927e-09+1.675120047008968e-09j)
189.7108465777778;(-8.361646529951896e-09+1.5930766710192202e-09j)
189.7404842666667;(-8.070285477825932e-09+1.538466235633991e-09j)
189.77012195555557;(-7.826222808831242e-09+1.5126504839068073e-09j)
189.7997596444445;(-7.64001797401868e-09+1.4928478740508264e-09j)
189.82939733333336;(-7.477835856565816e-09+1.4767194092249308e-09j)
189.85903502222223;(-7.3466583147499735e-09+1.46679786640347e-09j)
189.88867271111116;(-7.247213544216034e-09+1.4606102917023528e-09j)
189.91831040000002;(-7.181548366815009e-09+1.4586067095387556e-09j)
189.9479480888889;(-7.171079141759625e-09+1.4522109210019317e-09j)
189.97758577777782;(-7.202228115841411e-09+1.4253933474829438e-09j)
190.0072234666667;(-7.268757227110593e-09+1.4024933264957833e-09j)
190.03686115555558;(-7.384971503120362e-09+1.4157731312331578e-09j)
190.06649884444448;(-7.546377824420185e-09+1.4755425404031074e-09j)
190.09613653333335;(-7.729446369234897e-09+1.5753280691554846e-09j)
190.12577422222225;(-7.920966553178994e-09+1.6915661761293402e-09j)
190.15541191111114;(-8.127428321665448e-09+1.7951727051569865e-09j)
190.1850496;(-8.386258633732663e-09+1.879129928674943e-09j)
190.2146872888889;(-8.69158592063372e-09+1.940577639632707e-09j)
190.2443249777778;(-9.03457485243343e-09+2.0120104017028238e-09j)
190.2739626666667;(-9.424999441087957e-09+2.098247351751734e-09j)
190.30360035555557;(-9.861584545758623e-09+2.191420954950221e-09j)
190.33323804444447;(-1.0344119925749371e-08+2.290691845434342e-09j)
190.36287573333337;(-1.0866630949535609e-08+2.390228807404092e-09j)
190.39251342222224;(-1.1428132870088455e-08+2.4998878485296934e-09j)
190.42215111111113;(-1.200585231448247e-08+2.6119124813609737e-09j)
190.45178880000003;(-1.2592266068467486e-08+2.735682462806482e-09j)
190.4814264888889;(-1.3177642192794556e-08+2.875463596857768e-09j)
190.51106417777783;(-1.3757739512896357e-08+3.023524516848968e-09j)
190.5407018666667;(-1.4361710545412299e-08+3.1691667168253776e-09j)
190.57033955555556;(-1.5003489402451964e-08+3.3248921170909712e-09j)
190.5999772444445;(-1.564548765176925e-08+3.4829973585046873e-09j)
190.62961493333336;(-1.631183690840253e-08+3.649532742044102e-09j)
190.65925262222223;(-1.699378254831046e-08+3.813894164310701e-09j)
190.68889031111115;(-1.7660526428511417e-08+3.982822225780439e-09j)
190.71852800000002;(-1.8295609644522833e-08+4.164055786360466e-09j)
190.74816568888892;(-1.892774150618812e-08+4.339219330139538e-09j)
190.77780337777781;(-1.952851826821627e-08+4.518223282917207e-09j)
190.80744106666668;(-2.009919228462205e-08+4.692592665960086e-09j)
190.83707875555558;(-2.0663978885918194e-08+4.842094253718349e-09j)
190.86671644444448;(-2.120233332426144e-08+4.957437901078811e-09j)
190.89635413333335;(-2.1732376775299427e-08+5.038042574741834e-09j)
190.92599182222224;(-2.2259346339070262e-08+5.088554329984174e-09j)
190.95562951111114;(-2.2771907689670214e-08+5.1271534899236046e-09j)
190.98526720000004;(-2.3270079007422395e-08+5.175342586047628e-09j)
191.0149048888889;(-2.3759901257462785e-08+5.228162750965841e-09j)
191.0445425777778;(-2.4236597866992238e-08+5.296390494046324e-09j)
191.0741802666667;(-2.4699936484110903e-08+5.3816359408652e-09j)
191.10381795555557;(-2.512742884758224e-08+5.48027180986042e-09j)
191.13345564444447;(-2.551194747228394e-08+5.5881504077206905e-09j)
191.16309333333336;(-2.5855503679300932e-08+5.687233782912654e-09j)
191.19273102222223;(-2.615432849110687e-08+5.7839353515161575e-09j)
191.22236871111116;(-2.6403252861035304e-08+5.851866620205797e-09j)
191.25200640000003;(-2.661128071695032e-08+5.903403291163902e-09j)
191.2816440888889;(-2.6790043411926622e-08+5.938787850592056e-09j)
191.31128177777782;(-2.6934452175251507e-08+5.940496248185032e-09j)
191.3409194666667;(-2.7034798468700052e-08+5.91575694356245e-09j)
191.37055715555556;(-2.707838683751509e-08+5.875578675152215e-09j)
191.40019484444448;(-2.7078472886949846e-08+5.8342979789729234e-09j)
191.42983253333335;(-2.7023126762678452e-08+5.7969534455886505e-09j)
191.45947022222225;(-2.691709770559536e-08+5.75335782921237e-09j)
191.48910791111115;(-2.6774872423644924e-08+5.724600366080708e-09j)
191.51874560000002;(-2.6604939899322928e-08+5.6882146604808655e-09j)
191.5483832888889;(-2.6399207739141596e-08+5.638166380638008e-09j)
191.5780209777778;(-2.617361376021413e-08+5.6028338439587755e-09j)
191.60765866666668;(-2.589157939810762e-08+5.587327133899505e-09j)
191.63729635555558;(-2.5547658110548012e-08+5.579946536913796e-09j)
191.66693404444447;(-2.5179421132178474e-08+5.55999363229204e-09j)
191.69657173333337;(-2.4779204596924713e-08+5.523717438570979e-09j)
191.72620942222224;(-2.434122624073512e-08+5.479283807570986e-09j)
191.75584711111114;(-2.3856635562931902e-08+5.432352409002646e-09j)
191.78548480000003;(-2.3334067050015804e-08+5.364387482147235e-09j)
191.8151224888889;(-2.275493580525968e-08+5.262572083466751e-09j)
191.8447601777778;(-2.2164089123434453e-08+5.09934644003493e-09j)
191.8743978666667;(-2.155213674480978e-08+4.902602238514958e-09j)
191.90403555555557;(-2.0939261714786878e-08+4.713543584332992e-09j)
191.9336732444445;(-2.0327547891483115e-08+4.544918937715287e-09j)
191.96331093333336;(-1.9674745616633025e-08+4.3899623317215356e-09j)
191.99294862222223;(-1.8999303373120373e-08+4.2519332648907135e-09j)
192.02258631111116;(-1.831065484462296e-08+4.105159646900275e-09j)
192.05222400000002;(-1.7593536851423267e-08+3.955074937562013e-09j)
192.0818616888889;(-1.685146016132337e-08+3.822235247421126e-09j)
192.11149937777782;(-1.6064089652975965e-08+3.702952427685128e-09j)
192.1411370666667;(-1.5244256580781504e-08+3.563056683894187e-09j)
